seed,mode,agent_idx,cons,sec_count,n_sec_types,utility,tat_iters,converged
41,independent,13,389,18,9,10.754787687313815,500,false
41,independent,14,389,18,9,10.754787687313815,500,false
41,independent,15,389,18,9,10.754787687313815,500,false
41,independent,16,389,18,9,10.754787687313815,500,false
41,independent,17,389,18,9,10.754787687313815,500,false
41,independent,18,389,18,9,10.754787687313815,500,false
41,independent,19,389,18,9,10.754787687313815,500,false
41,independent,20,389,18,9,10.754787687313815,500,false
42,correlated,1,385,19,13,10.427259922974756,500,false
42,correlated,2,385,19,13,10.427259922974756,500,false
42,correlated,3,385,19,13,10.427259922974756,500,false
42,correlated,4,385,19,13,10.427259922974756,500,false
42,correlated,5,385,19,13,10.427259922974756,500,false
42,correlated,6,385,19,13,10.427259922974756,500,false
42,correlated,7,385,19,13,10.427259922974756,500,false
42,correlated,8,385,19,13,10.427259922974756,500,false
42,correlated,9,385,19,13,10.427259922974756,500,false
42,correlated,10,385,19,13,10.427259922974756,500,false
42,correlated,11,385,19,13,10.427259922974756,500,false
42,correlated,12,385,19,13,10.427259922974756,500,false
42,correlated,13,385,19,13,10.427259922974756,500,false
42,correlated,14,385,19,13,10.427259922974756,500,false
42,correlated,15,385,19,13,10.427259922974756,500,false
42,correlated,16,385,19,13,10.427259922974756,500,false
42,correlated,17,385,19,13,10.427259922974756,500,false
42,correlated,18,385,19,13,10.427259922974756,500,false
42,correlated,19,385,19,13,10.427259922974756,500,false
42,correlated,20,385,19,13,10.427259922974756,500,false
42,independent,1,355,17,8,10.335027184761344,500,false
42,independent,2,355,17,8,10.335027184761344,500,false
42,independent,3,355,17,8,10.335027184761344,500,false
42,independent,4,355,17,8,10.335027184761344,500,false
42,independent,5,355,17,8,10.335027184761344,500,false
42,independent,6,355,17,8,10.335027184761344,500,false
42,independent,7,355,17,8,10.335027184761344,500,false
42,independent,8,355,17,8,10.335027184761344,500,false
42,independent,9,355,17,8,10.335027184761344,500,false
42,independent,10,355,17,8,10.335027184761344,500,false
42,independent,11,355,17,8,10.335027184761344,500,false
42,independent,12,355,17,8,10.335027184761344,500,false
42,independent,13,355,17,8,10.335027184761344,500,false
42,independent,14,355,17,8,10.335027184761344,500,false
42,independent,15,355,17,8,10.335027184761344,500,false
42,independent,16,355,17,8,10.335027184761344,500,false
42,independent,17,355,17,8,10.335027184761344,500,false
42,independent,18,355,17,8,10.335027184761344,500,false
42,independent,19,355,17,8,10.335027184761344,500,false
42,independent,20,355,17,8,10.335027184761344,500,false
43,correlated,1,373,20,11,10.547791606892215,500,false
43,correlated,2,373,20,11,10.547791606892215,500,false
43,correlated,3,373,20,11,10.547791606892215,500,false
43,correlated,4,373,20,11,10.547791606892215,500,false
43,correlated,5,373,20,11,10.547791606892215,500,false
43,correlated,6,373,20,11,10.547791606892215,500,false
43,correlated,7,373,20,11,10.547791606892215,500,false
43,correlated,8,373,20,11,10.547791606892215,500,false
43,correlated,9,373,20,11,10.547791606892215,500,false
43,correlated,10,373,20,11,10.547791606892215,500,false
43,correlated,11,373,20,11,10.547791606892215,500,false
43,correlated,12,373,20,11,10.547791606892215,500,false
43,correlated,13,373,20,11,10.547791606892215,500,false
43,correlated,14,373,20,11,10.547791606892215,500,false
43,correlated,15,373,20,11,10.547791606892215,500,false
43,correlated,16,373,20,11,10.547791606892215,500,false
43,correlated,17,373,20,11,10.547791606892215,500,false
43,correlated,18,373,20,11,10.547791606892215,500,false
43,correlated,19,373,20,11,10.547791606892215,500,false
43,correlated,20,373,20,11,10.547791606892215,500,false
43,independent,1,366,19,6,10.539207526802986,500,false
43,independent,2,366,19,6,10.539207526802986,500,false
43,independent,3,366,19,6,10.539207526802986,500,false
43,independent,4,366,19,6,10.539207526802986,500,false
43,independent,5,366,19,6,10.539207526802986,500,false
43,independent,6,366,19,6,10.539207526802986,500,false
43,independent,7,366,19,6,10.539207526802986,500,false
43,independent,8,366,19,6,10.539207526802986,500,false
43,independent,9,366,19,6,10.539207526802986,500,false
43,independent,10,366,19,6,10.539207526802986,500,false
43,independent,11,366,19,6,10.539207526802986,500,false
43,independent,12,366,19,6,10.539207526802986,500,false
43,independent,13,366,19,6,10.539207526802986,500,false
43,independent,14,366,19,6,10.539207526802986,500,false
43,independent,15,366,19,6,10.539207526802986,500,false
43,independent,16,366,19,6,10.539207526802986,500,false
43,independent,17,366,19,6,10.539207526802986,500,false
43,independent,18,366,19,6,10.539207526802986,500,false
43,independent,19,366,19,6,10.539207526802986,500,false
43,independent,20,366,19,6,10.539207526802986,500,false
44,correlated,1,401,19,10,10.744662517478318,500,false
44,correlated,2,401,19,10,10.744662517478318,500,false
44,correlated,3,401,19,10,10.744662517478318,500,false
44,correlated,4,401,19,10,10.744662517478318,500,false
44,correlated,5,401,19,10,10.744662517478318,500,false
44,correlated,6,401,19,10,10.744662517478318,500,false
44,correlated,7,401,19,10,10.744662517478318,500,false
44,correlated,8,401,19,10,10.744662517478318,500,false
44,correlated,9,401,19,10,10.744662517478318,500,false
44,correlated,10,401,19,10,10.744662517478318,500,false
44,correlated,11,401,19,10,10.744662517478318,500,false
44,correlated,12,401,19,10,10.744662517478318,500,false
44,correlated,13,401,19,10,10.744662517478318,500,false
44,correlated,14,401,19,10,10.744662517478318,500,false
44,correlated,15,401,19,10,10.744662517478318,500,false
44,correlated,16,401,19,10,10.744662517478318,500,false
44,correlated,17,401,19,10,10.744662517478318,500,false
44,correlated,18,401,19,10,10.744662517478318,500,false
44,correlated,19,401,19,10,10.744662517478318,500,false
44,correlated,20,401,19,10,10.744662517478318,500,false
44,independent,1,396,17,6,10.716344340987389,500,false
44,independent,2,396,17,6,10.716344340987389,500,false
44,independent,3,396,17,6,10.716344340987389,500,false
44,independent,4,396,17,6,10.716344340987389,500,false
44,independent,5,396,17,6,10.716344340987389,500,false
44,independent,6,396,17,6,10.716344340987389,500,false
44,independent,7,396,17,6,10.716344340987389,500,false
44,independent,8,396,17,6,10.716344340987389,500,false
44,independent,9,396,17,6,10.716344340987389,500,false
44,independent,10,396,17,6,10.716344340987389,500,false
44,independent,11,396,17,6,10.716344340987389,500,false
44,independent,12,396,17,6,10.716344340987389,500,false
44,independent,13,396,17,6,10.716344340987389,500,false
44,independent,14,396,17,6,10.716344340987389,500,false
44,independent,15,396,17,6,10.716344340987389,500,false
44,independent,16,396,17,6,10.716344340987389,500,false
44,independent,17,396,17,6,10.716344340987389,500,false
44,independent,18,396,17,6,10.716344340987389,500,false
44,independent,19,396,17,6,10.716344340987389,500,false
44,independent,20,396,17,6,10.716344340987389,500,false
45,correlated,1,424,17,12,10.818319104571795,500,false
45,correlated,2,424,17,12,10.818319104571795,500,false
45,correlated,3,424,17,12,10.818319104571795,500,false
45,correlated,4,424,17,12,10.818319104571795,500,false
45,correlated,5,424,17,12,10.818319104571795,500,false
45,correlated,6,424,17,12,10.818319104571795,500,false
45,correlated,7,424,17,12,10.818319104571795,500,false
45,correlated,8,424,17,12,10.818319104571795,500,false
45,correlated,9,424,17,12,10.818319104571795,500,false
45,correlated,10,424,17,12,10.818319104571795,500,false
45,correlated,11,424,17,12,10.818319104571795,500,false
45,correlated,12,424,17,12,10.818319104571795,500,false
45,correlated,13,424,17,12,10.818319104571795,500,false
45,correlated,14,424,17,12,10.818319104571795,500,false
45,correlated,15,424,17,12,10.818319104571795,500,false
45,correlated,16,424,17,12,10.818319104571795,500,false
45,correlated,17,424,17,12,10.818319104571795,500,false
45,correlated,18,424,17,12,10.818319104571795,500,false
45,correlated,19,424,17,12,10.818319104571795,500,false
45,correlated,20,424,17,12,10.818319104571795,500,false
45,independent,1,385,20,8,10.78916012653032,500,false
45,independent,2,385,20,8,10.78916012653032,500,false
45,independent,3,385,20,8,10.78916012653032,500,false
45,independent,4,385,20,8,10.78916012653032,500,false
45,independent,5,385,20,8,10.78916012653032,500,false
45,independent,6,385,20,8,10.78916012653032,500,false
45,independent,7,385,20,8,10.78916012653032,500,false
45,independent,8,385,20,8,10.78916012653032,500,false
45,independent,9,385,20,8,10.78916012653032,500,false
45,independent,10,385,20,8,10.78916012653032,500,false
45,independent,11,385,20,8,10.78916012653032,500,false
45,independent,12,385,20,8,10.78916012653032,500,false
45,independent,13,385,20,8,10.78916012653032,500,false
45,independent,14,385,20,8,10.78916012653032,500,false
45,independent,15,385,20,8,10.78916012653032,500,false
45,independent,16,385,20,8,10.78916012653032,500,false
45,independent,17,385,20,8,10.78916012653032,500,false
45,independent,18,385,20,8,10.78916012653032,500,false
45,independent,19,385,20,8,10.78916012653032,500,false
45,independent,20,385,20,8,10.78916012653032,500,false
46,correlated,1,371,21,13,10.460134517780894,500,false
46,correlated,2,371,21,13,10.460134517780894,500,false
46,correlated,3,371,21,13,10.460134517780894,500,false
46,correlated,4,371,21,13,10.460134517780894,500,false
46,correlated,5,371,21,13,10.460134517780894,500,false
46,correlated,6,371,21,13,10.460134517780894,500,false
46,correlated,7,371,21,13,10.460134517780894,500,false
46,correlated,8,371,21,13,10.460134517780894,500,false
46,correlated,9,371,21,13,10.460134517780894,500,false
46,correlated,10,371,21,13,10.460134517780894,500,false
46,correlated,11,371,21,13,10.460134517780894,500,false
46,correlated,12,371,21,13,10.460134517780894,500,false
46,correlated,13,371,21,13,10.460134517780894,500,false
46,correlated,14,371,21,13,10.460134517780894,500,false
46,correlated,15,371,21,13,10.460134517780894,500,false
46,correlated,16,371,21,13,10.460134517780894,500,false
46,correlated,17,371,21,13,10.460134517780894,500,false
46,correlated,18,371,21,13,10.460134517780894,500,false
46,correlated,19,371,21,13,10.460134517780894,500,false
46,correlated,20,371,21,13,10.460134517780894,500,false
46,independent,1,359,18,8,10.384872313802994,500,false
46,independent,2,359,18,8,10.384872313802994,500,false
46,independent,3,359,18,8,10.384872313802994,500,false
46,independent,4,359,18,8,10.384872313802994,500,false
46,independent,5,359,18,8,10.384872313802994,500,false
46,independent,6,359,18,8,10.384872313802994,500,false
46,independent,7,359,18,8,10.384872313802994,500,false
46,independent,8,359,18,8,10.384872313802994,500,false
46,independent,9,359,18,8,10.384872313802994,500,false
46,independent,10,359,18,8,10.384872313802994,500,false
46,independent,11,359,18,8,10.384872313802994,500,false
46,independent,12,359,18,8,10.384872313802994,500,false
46,independent,13,359,18,8,10.384872313802994,500,false
46,independent,14,359,18,8,10.384872313802994,500,false
46,independent,15,359,18,8,10.384872313802994,500,false
46,independent,16,359,18,8,10.384872313802994,500,false
46,independent,17,359,18,8,10.384872313802994,500,false
46,independent,18,359,18,8,10.384872313802994,500,false
46,independent,19,359,18,8,10.384872313802994,500,false
46,independent,20,359,18,8,10.384872313802994,500,false
47,correlated,1,416,19,11,10.610999918048236,500,false
47,correlated,2,416,19,11,10.610999918048236,500,false
47,correlated,3,416,19,11,10.610999918048236,500,false
47,correlated,4,416,19,11,10.610999918048236,500,false
47,correlated,5,416,19,11,10.610999918048236,500,false
47,correlated,6,416,19,11,10.610999918048236,500,false
47,correlated,7,416,19,11,10.610999918048236,500,false
47,correlated,8,416,19,11,10.610999918048236,500,false
47,correlated,9,416,19,11,10.610999918048236,500,false
47,correlated,10,416,19,11,10.610999918048236,500,false
47,correlated,11,416,19,11,10.610999918048236,500,false
47,correlated,12,416,19,11,10.610999918048236,500,false
47,correlated,13,416,19,11,10.610999918048236,500,false
47,correlated,14,416,19,11,10.610999918048236,500,false
47,correlated,15,416,19,11,10.610999918048236,500,false
47,correlated,16,416,19,11,10.610999918048236,500,false
47,correlated,17,416,19,11,10.610999918048236,500,false
47,correlated,18,416,19,11,10.610999918048236,500,false
47,correlated,19,416,19,11,10.610999918048236,500,false
47,correlated,20,416,19,11,10.610999918048236,500,false
47,independent,1,364,28,9,10.57224438292772,500,false
47,independent,2,364,28,9,10.57224438292772,500,false
47,independent,3,364,28,9,10.57224438292772,500,false
47,independent,4,364,28,9,10.57224438292772,500,false
47,independent,5,364,28,9,10.57224438292772,500,false
47,independent,6,364,28,9,10.57224438292772,500,false
47,independent,7,364,28,9,10.57224438292772,500,false
47,independent,8,364,28,9,10.57224438292772,500,false
47,independent,9,364,28,9,10.57224438292772,500,false
47,independent,10,364,28,9,10.57224438292772,500,false
47,independent,11,364,28,9,10.57224438292772,500,false
47,independent,12,364,28,9,10.57224438292772,500,false
47,independent,13,364,28,9,10.57224438292772,500,false
47,independent,14,364,28,9,10.57224438292772,500,false
47,independent,15,364,28,9,10.57224438292772,500,false
47,independent,16,364,28,9,10.57224438292772,500,false
47,independent,17,364,28,9,10.57224438292772,500,false
47,independent,18,364,28,9,10.57224438292772,500,false
47,independent,19,364,28,9,10.57224438292772,500,false
47,independent,20,364,28,9,10.57224438292772,500,false
48,correlated,1,397,18,9,10.60746065563217,500,false
48,correlated,2,397,18,9,10.60746065563217,500,false
48,correlated,3,397,18,9,10.60746065563217,500,false
48,correlated,4,397,18,9,10.60746065563217,500,false
48,correlated,5,397,18,9,10.60746065563217,500,false
48,correlated,6,397,18,9,10.60746065563217,500,false
48,correlated,7,397,18,9,10.60746065563217,500,false
48,correlated,8,397,18,9,10.60746065563217,500,false
48,correlated,9,397,18,9,10.60746065563217,500,false
48,correlated,10,397,18,9,10.60746065563217,500,false
48,correlated,11,397,18,9,10.60746065563217,500,false
48,correlated,12,397,18,9,10.60746065563217,500,false
48,correlated,13,397,18,9,10.60746065563217,500,false
48,correlated,14,397,18,9,10.60746065563217,500,false
48,correlated,15,397,18,9,10.60746065563217,500,false
48,correlated,16,397,18,9,10.60746065563217,500,false
48,correlated,17,397,18,9,10.60746065563217,500,false
48,correlated,18,397,18,9,10.60746065563217,500,false
48,correlated,19,397,18,9,10.60746065563217,500,false
48,correlated,20,397,18,9,10.60746065563217,500,false
48,independent,1,352,21,9,10.533623405104802,500,false
48,independent,2,352,21,9,10.533623405104802,500,false
48,independent,3,352,21,9,10.533623405104802,500,false
48,independent,4,352,21,9,10.533623405104802,500,false
48,independent,5,352,21,9,10.533623405104802,500,false
48,independent,6,352,21,9,10.533623405104802,500,false
48,independent,7,352,21,9,10.533623405104802,500,false
48,independent,8,352,21,9,10.533623405104802,500,false
48,independent,9,352,21,9,10.533623405104802,500,false
48,independent,10,352,21,9,10.533623405104802,500,false
48,independent,11,352,21,9,10.533623405104802,500,false
48,independent,12,352,21,9,10.533623405104802,500,false
48,independent,13,352,21,9,10.533623405104802,500,false
48,independent,14,352,21,9,10.533623405104802,500,false
48,independent,15,352,21,9,10.533623405104802,500,false
48,independent,16,352,21,9,10.533623405104802,500,false
48,independent,17,352,21,9,10.533623405104802,500,false
48,independent,18,352,21,9,10.533623405104802,500,false
48,independent,19,352,21,9,10.533623405104802,500,false
48,independent,20,352,21,9,10.533623405104802,500,false
49,correlated,1,429,18,11,10.929605957265165,500,false
49,correlated,2,429,18,11,10.929605957265165,500,false
49,correlated,3,429,18,11,10.929605957265165,500,false
49,correlated,4,429,18,11,10.929605957265165,500,false
49,correlated,5,429,18,11,10.929605957265165,500,false
49,correlated,6,429,18,11,10.929605957265165,500,false
49,correlated,7,429,18,11,10.929605957265165,500,false
49,correlated,8,429,18,11,10.929605957265165,500,false
49,correlated,9,429,18,11,10.929605957265165,500,false
49,correlated,10,429,18,11,10.929605957265165,500,false
49,correlated,11,429,18,11,10.929605957265165,500,false
49,correlated,12,429,18,11,10.929605957265165,500,false
49,correlated,13,429,18,11,10.929605957265165,500,false
49,correlated,14,429,18,11,10.929605957265165,500,false
49,correlated,15,429,18,11,10.929605957265165,500,false
49,correlated,16,429,18,11,10.929605957265165,500,false
49,correlated,17,429,18,11,10.929605957265165,500,false
49,correlated,18,429,18,11,10.929605957265165,500,false
49,correlated,19,429,18,11,10.929605957265165,500,false
49,correlated,20,429,18,11,10.929605957265165,500,false
49,independent,1,411,18,8,10.910861303084431,500,false
49,independent,2,411,18,8,10.910861303084431,500,false
49,independent,3,411,18,8,10.910861303084431,500,false
49,independent,4,411,18,8,10.910861303084431,500,false
49,independent,5,411,18,8,10.910861303084431,500,false
49,independent,6,411,18,8,10.910861303084431,500,false
49,independent,7,411,18,8,10.910861303084431,500,false
49,independent,8,411,18,8,10.910861303084431,500,false
49,independent,9,411,18,8,10.910861303084431,500,false
49,independent,10,411,18,8,10.910861303084431,500,false
49,independent,11,411,18,8,10.910861303084431,500,false
49,independent,12,411,18,8,10.910861303084431,500,false
49,independent,13,411,18,8,10.910861303084431,500,false
49,independent,14,411,18,8,10.910861303084431,500,false
49,independent,15,411,18,8,10.910861303084431,500,false
49,independent,16,411,18,8,10.910861303084431,500,false
49,independent,17,411,18,8,10.910861303084431,500,false
49,independent,18,411,18,8,10.910861303084431,500,false
49,independent,19,411,18,8,10.910861303084431,500,false
49,independent,20,411,18,8,10.910861303084431,500,false
50,correlated,1,402,21,13,10.75329133755854,500,false
50,correlated,2,402,21,13,10.75329133755854,500,false
50,correlated,3,402,21,13,10.75329133755854,500,false
50,correlated,4,402,21,13,10.75329133755854,500,false
50,correlated,5,402,21,13,10.75329133755854,500,false
50,correlated,6,402,21,13,10.75329133755854,500,false
50,correlated,7,402,21,13,10.75329133755854,500,false
50,correlated,8,402,21,13,10.75329133755854,500,false
50,correlated,9,402,21,13,10.75329133755854,500,false
50,correlated,10,402,21,13,10.75329133755854,500,false
50,correlated,11,402,21,13,10.75329133755854,500,false
50,correlated,12,402,21,13,10.75329133755854,500,false
50,correlated,13,402,21,13,10.75329133755854,500,false
50,correlated,14,402,21,13,10.75329133755854,500,false
50,correlated,15,402,21,13,10.75329133755854,500,false
50,correlated,16,402,21,13,10.75329133755854,500,false
50,correlated,17,402,21,13,10.75329133755854,500,false
50,correlated,18,402,21,13,10.75329133755854,500,false
50,correlated,19,402,21,13,10.75329133755854,500,false
50,correlated,20,402,21,13,10.75329133755854,500,false
50,independent,1,393,17,6,10.675853020621599,500,false
50,independent,2,393,17,6,10.675853020621599,500,false
50,independent,3,393,17,6,10.675853020621599,500,false
50,independent,4,393,17,6,10.675853020621599,500,false
50,independent,5,393,17,6,10.675853020621599,500,false
50,independent,6,393,17,6,10.675853020621599,500,false
50,independent,7,393,17,6,10.675853020621599,500,false
50,independent,8,393,17,6,10.675853020621599,500,false
50,independent,9,393,17,6,10.675853020621599,500,false
50,independent,10,393,17,6,10.675853020621599,500,false
50,independent,11,393,17,6,10.675853020621599,500,false
50,independent,12,393,17,6,10.675853020621599,500,false
50,independent,13,393,17,6,10.675853020621599,500,false
50,independent,14,393,17,6,10.675853020621599,500,false
50,independent,15,393,17,6,10.675853020621599,500,false
50,independent,16,393,17,6,10.675853020621599,500,false
50,independent,17,393,17,6,10.675853020621599,500,false
50,independent,18,393,17,6,10.675853020621599,500,false
50,independent,19,393,17,6,10.675853020621599,500,false
50,independent,20,393,17,6,10.675853020621599,500,false
51,correlated,1,390,20,12,10.658841077851271,500,false
51,correlated,2,390,20,12,10.658841077851271,500,false
51,correlated,3,390,20,12,10.658841077851271,500,false
51,correlated,4,390,20,12,10.658841077851271,500,false
51,correlated,5,390,20,12,10.658841077851271,500,false
51,correlated,6,390,20,12,10.658841077851271,500,false
51,correlated,7,390,20,12,10.658841077851271,500,false
51,correlated,8,390,20,12,10.658841077851271,500,false
51,correlated,9,390,20,12,10.658841077851271,500,false
51,correlated,10,390,20,12,10.658841077851271,500,false
51,correlated,11,390,20,12,10.658841077851271,500,false
51,correlated,12,390,20,12,10.658841077851271,500,false
51,correlated,13,390,20,12,10.658841077851271,500,false
51,correlated,14,390,20,12,10.658841077851271,500,false
51,correlated,15,390,20,12,10.658841077851271,500,false
51,correlated,16,390,20,12,10.658841077851271,500,false
51,correlated,17,390,20,12,10.658841077851271,500,false
51,correlated,18,390,20,12,10.658841077851271,500,false
51,correlated,19,390,20,12,10.658841077851271,500,false
51,correlated,20,390,20,12,10.658841077851271,500,false
51,independent,1,347,26,7,10.609632580876294,500,false
51,independent,2,347,26,7,10.609632580876294,500,false
51,independent,3,347,26,7,10.609632580876294,500,false
51,independent,4,347,26,7,10.609632580876294,500,false
51,independent,5,347,26,7,10.609632580876294,500,false
51,independent,6,347,26,7,10.609632580876294,500,false
51,independent,7,347,26,7,10.609632580876294,500,false
51,independent,8,347,26,7,10.609632580876294,500,false
51,independent,9,347,26,7,10.609632580876294,500,false
51,independent,10,347,26,7,10.609632580876294,500,false
51,independent,11,347,26,7,10.609632580876294,500,false
51,independent,12,347,26,7,10.609632580876294,500,false
51,independent,13,347,26,7,10.609632580876294,500,false
51,independent,14,347,26,7,10.609632580876294,500,false
51,independent,15,347,26,7,10.609632580876294,500,false
51,independent,16,347,26,7,10.609632580876294,500,false
51,independent,17,347,26,7,10.609632580876294,500,false
51,independent,18,347,26,7,10.609632580876294,500,false
51,independent,19,347,26,7,10.609632580876294,500,false
51,independent,20,347,26,7,10.609632580876294,500,false
52,correlated,1,398,20,12,10.58642057924422,500,false
52,correlated,2,398,20,12,10.58642057924422,500,false
52,correlated,3,398,20,12,10.58642057924422,500,false
52,correlated,4,398,20,12,10.58642057924422,500,false
52,correlated,5,398,20,12,10.58642057924422,500,false
52,correlated,6,398,20,12,10.58642057924422,500,false
52,correlated,7,398,20,12,10.58642057924422,500,false
52,correlated,8,398,20,12,10.58642057924422,500,false
52,correlated,9,398,20,12,10.58642057924422,500,false
52,correlated,10,398,20,12,10.58642057924422,500,false
52,correlated,11,398,20,12,10.58642057924422,500,false
52,correlated,12,398,20,12,10.58642057924422,500,false
52,correlated,13,398,20,12,10.58642057924422,500,false
52,correlated,14,398,20,12,10.58642057924422,500,false
52,correlated,15,398,20,12,10.58642057924422,500,false
52,correlated,16,398,20,12,10.58642057924422,500,false
52,correlated,17,398,20,12,10.58642057924422,500,false
52,correlated,18,398,20,12,10.58642057924422,500,false
52,correlated,19,398,20,12,10.58642057924422,500,false
52,correlated,20,398,20,12,10.58642057924422,500,false
52,independent,1,385,16,6,10.524613940523675,500,false
52,independent,2,385,16,6,10.524613940523675,500,false
52,independent,3,385,16,6,10.524613940523675,500,false
52,independent,4,385,16,6,10.524613940523675,500,false
52,independent,5,385,16,6,10.524613940523675,500,false
52,independent,6,385,16,6,10.524613940523675,500,false
52,independent,7,385,16,6,10.524613940523675,500,false
52,independent,8,385,16,6,10.524613940523675,500,false
52,independent,9,385,16,6,10.524613940523675,500,false
52,independent,10,385,16,6,10.524613940523675,500,false
52,independent,11,385,16,6,10.524613940523675,500,false
52,independent,12,385,16,6,10.524613940523675,500,false
52,independent,13,385,16,6,10.524613940523675,500,false
52,independent,14,385,16,6,10.524613940523675,500,false
52,independent,15,385,16,6,10.524613940523675,500,false
52,independent,16,385,16,6,10.524613940523675,500,false
52,independent,17,385,16,6,10.524613940523675,500,false
52,independent,18,385,16,6,10.524613940523675,500,false
52,independent,19,385,16,6,10.524613940523675,500,false
52,independent,20,385,16,6,10.524613940523675,500,false
53,correlated,1,397,20,14,10.591427108137236,500,false
53,correlated,2,397,20,14,10.591427108137236,500,false
53,correlated,3,397,20,14,10.591427108137236,500,false
53,correlated,4,397,20,14,10.591427108137236,500,false
53,correlated,5,397,20,14,10.591427108137236,500,false
53,correlated,6,397,20,14,10.591427108137236,500,false
53,correlated,7,397,20,14,10.591427108137236,500,false
53,correlated,8,397,20,14,10.591427108137236,500,false
53,correlated,9,397,20,14,10.591427108137236,500,false
53,correlated,10,397,20,14,10.591427108137236,500,false
53,correlated,11,397,20,14,10.591427108137236,500,false
53,correlated,12,397,20,14,10.591427108137236,500,false
53,correlated,13,397,20,14,10.591427108137236,500,false
53,correlated,14,397,20,14,10.591427108137236,500,false
53,correlated,15,397,20,14,10.591427108137236,500,false
53,correlated,16,397,20,14,10.591427108137236,500,false
53,correlated,17,397,20,14,10.591427108137236,500,false
53,correlated,18,397,20,14,10.591427108137236,500,false
53,correlated,19,397,20,14,10.591427108137236,500,false
53,correlated,20,397,20,14,10.591427108137236,500,false
53,independent,1,404,15,6,10.548301499757496,500,false
53,independent,2,404,15,6,10.548301499757496,500,false
53,independent,3,404,15,6,10.548301499757496,500,false
53,independent,4,404,15,6,10.548301499757496,500,false
53,independent,5,404,15,6,10.548301499757496,500,false
53,independent,6,404,15,6,10.548301499757496,500,false
53,independent,7,404,15,6,10.548301499757496,500,false
53,independent,8,404,15,6,10.548301499757496,500,false
53,independent,9,404,15,6,10.548301499757496,500,false
53,independent,10,404,15,6,10.548301499757496,500,false
53,independent,11,404,15,6,10.548301499757496,500,false
53,independent,12,404,15,6,10.548301499757496,500,false
53,independent,13,404,15,6,10.548301499757496,500,false
53,independent,14,404,15,6,10.548301499757496,500,false
53,independent,15,404,15,6,10.548301499757496,500,false
53,independent,16,404,15,6,10.548301499757496,500,false
53,independent,17,404,15,6,10.548301499757496,500,false
53,independent,18,404,15,6,10.548301499757496,500,false
53,independent,19,404,15,6,10.548301499757496,500,false
53,independent,20,404,15,6,10.548301499757496,500,false
54,correlated,1,382,22,11,10.52147165854824,500,false
54,correlated,2,382,22,11,10.52147165854824,500,false
54,correlated,3,382,22,11,10.52147165854824,500,false
54,correlated,4,382,22,11,10.52147165854824,500,false
54,correlated,5,382,22,11,10.52147165854824,500,false
54,correlated,6,382,22,11,10.52147165854824,500,false
54,correlated,7,382,22,11,10.52147165854824,500,false
54,correlated,8,382,22,11,10.52147165854824,500,false
54,correlated,9,382,22,11,10.52147165854824,500,false
54,correlated,10,382,22,11,10.52147165854824,500,false
54,correlated,11,382,22,11,10.52147165854824,500,false
54,correlated,12,382,22,11,10.52147165854824,500,false
54,correlated,13,382,22,11,10.52147165854824,500,false
54,correlated,14,382,22,11,10.52147165854824,500,false
54,correlated,15,382,22,11,10.52147165854824,500,false
54,correlated,16,382,22,11,10.52147165854824,500,false
54,correlated,17,382,22,11,10.52147165854824,500,false
54,correlated,18,382,22,11,10.52147165854824,500,false
54,correlated,19,382,22,11,10.52147165854824,500,false
54,correlated,20,382,22,11,10.52147165854824,500,false
54,independent,1,355,22,8,10.446480290201198,500,false
54,independent,2,355,22,8,10.446480290201198,500,false
54,independent,3,355,22,8,10.446480290201198,500,false
54,independent,4,355,22,8,10.446480290201198,500,false
54,independent,5,355,22,8,10.446480290201198,500,false
54,independent,6,355,22,8,10.446480290201198,500,false
54,independent,7,355,22,8,10.446480290201198,500,false
54,independent,8,355,22,8,10.446480290201198,500,false
54,independent,9,355,22,8,10.446480290201198,500,false
54,independent,10,355,22,8,10.446480290201198,500,false
54,independent,11,355,22,8,10.446480290201198,500,false
54,independent,12,355,22,8,10.446480290201198,500,false
54,independent,13,355,22,8,10.446480290201198,500,false
54,independent,14,355,22,8,10.446480290201198,500,false
54,independent,15,355,22,8,10.446480290201198,500,false
54,independent,16,355,22,8,10.446480290201198,500,false
54,independent,17,355,22,8,10.446480290201198,500,false
54,independent,18,355,22,8,10.446480290201198,500,false
54,independent,19,355,22,8,10.446480290201198,500,false
54,independent,20,355,22,8,10.446480290201198,500,false
55,correlated,1,418,20,12,10.825143406288188,500,false
55,correlated,2,418,20,12,10.825143406288188,500,false
55,correlated,3,418,20,12,10.825143406288188,500,false
55,correlated,4,418,20,12,10.825143406288188,500,false
55,correlated,5,418,20,12,10.825143406288188,500,false
55,correlated,6,418,20,12,10.825143406288188,500,false
55,correlated,7,418,20,12,10.825143406288188,500,false
55,correlated,8,418,20,12,10.825143406288188,500,false
55,correlated,9,418,20,12,10.825143406288188,500,false
55,correlated,10,418,20,12,10.825143406288188,500,false
55,correlated,11,418,20,12,10.825143406288188,500,false
55,correlated,12,418,20,12,10.825143406288188,500,false
55,correlated,13,418,20,12,10.825143406288188,500,false
55,correlated,14,418,20,12,10.825143406288188,500,false
55,correlated,15,418,20,12,10.825143406288188,500,false
55,correlated,16,418,20,12,10.825143406288188,500,false
55,correlated,17,418,20,12,10.825143406288188,500,false
55,correlated,18,418,20,12,10.825143406288188,500,false
55,correlated,19,418,20,12,10.825143406288188,500,false
