seed,mode,sec_idx,sec_mean,sec_var,equil_price,total_demand,supply,excess,tat_iters,converged,max_rel_excess
1,independent,18,6.952828165162912,6.952828165162912,1,0,20,-20,500,false,436.0
1,independent,1,1.4425463993330898,1.4425463993330898,1,0,20,-20,500,false,436.0
1,independent,2,2.0717093476675634,2.0717093476675634,1,0,20,-20,500,false,436.0
1,independent,20,8.003338427672418,8.003338427672418,1,8740,20,8720,500,false,436.0
1,independent,5,7.226715587807993,7.226715587807993,1,0,20,-20,500,false,436.0
1,independent,14,1.0737807295902728,1.0737807295902728,1,0,20,-20,500,false,436.0
1,independent,15,6.328366800644263,6.328366800644263,1,0,20,-20,500,false,436.0
1,independent,6,7.907662486786521,7.907662486786521,1,0,20,-20,500,false,436.0
1,independent,11,2.244043222509016,2.244043222509016,1,0,20,-20,500,false,436.0
1,independent,9,8.563457233738736,8.563457233738736,12,20,20,0,500,false,436.0
1,independent,12,4.129631629352298,4.129631629352298,1,0,20,-20,500,false,436.0
1,independent,8,8.70145915698616,8.70145915698616,17,20,20,0,500,false,436.0
1,independent,10,9.01692707337601,9.01692707337601,36,20,20,0,500,false,436.0
1,independent,16,8.209496304263698,8.209496304263698,2,380,20,360,500,false,436.0
1,independent,7,1.785277440214681,1.785277440214681,1,0,20,-20,500,false,436.0
1,independent,4,1.2168487947207494,1.2168487947207494,1,0,20,-20,500,false,436.0
1,independent,17,8.223046389311413,8.223046389311413,3,0,20,-20,500,false,436.0
2,correlated,3,4.17269413803789,4.17269413803789,3,340,20,320,500,false,86.0
2,correlated,6,8.950184965058941,8.950184965058941,45,0,20,-20,500,false,86.0
2,correlated,14,4.5588812192132036,4.5588812192132036,4,180,20,160,500,false,86.0
2,correlated,2,7.4988396093301795,7.4988396093301795,22,20,20,0,500,false,86.0
2,correlated,12,5.922852458824572,5.922852458824572,10,0,20,-20,500,false,86.0
2,correlated,13,7.369419985921876,7.369419985921876,20,40,20,20,500,false,86.0
2,correlated,18,8.883093449205049,8.883093449205049,40,20,20,0,500,false,86.0
2,correlated,16,9.573489960983029,9.573489960983029,55,20,20,0,500,false,86.0
2,correlated,5,4.236596662564784,4.236596662564784,4,0,20,-20,500,false,86.0
2,correlated,4,3.0744368098777777,3.0744368098777777,3,0,20,-20,500,false,86.0
2,correlated,7,5.949046593688786,5.949046593688786,9,100,20,80,500,false,86.0
2,correlated,15,5.591349122104238,5.591349122104238,8,40,20,20,500,false,86.0
2,correlated,11,7.1804219873528785,7.1804219873528785,20,0,20,-20,500,false,86.0
2,correlated,1,9.09011253392449,9.09011253392449,45,20,20,0,500,false,86.0
2,correlated,19,6.224410360084673,6.224410360084673,12,0,20,-20,500,false,86.0
2,correlated,8,8.729178977963514,8.729178977963514,37,40,20,20,500,false,86.0
2,correlated,20,6.2169690357384075,6.2169690357384075,10,120,20,100,500,false,86.0
2,correlated,9,4.851589829008752,4.851589829008752,6,0,20,-20,500,false,86.0
2,correlated,10,3.5166808552901534,3.5166808552901534,2,1740,20,1720,500,false,86.0
2,correlated,17,5.680389517226875,5.680389517226875,9,0,20,-20,500,false,86.0
2,independent,3,4.17269413803789,4.17269413803789,1,0,20,-20,500,false,398.0
2,independent,6,8.950184965058941,8.950184965058941,15,0,20,-20,500,false,398.0
2,independent,14,4.5588812192132036,4.5588812192132036,1,0,20,-20,500,false,398.0
2,independent,2,7.4988396093301795,7.4988396093301795,2,0,20,-20,500,false,398.0
2,independent,12,5.922852458824572,5.922852458824572,1,0,20,-20,500,false,398.0
2,independent,13,7.369419985921876,7.369419985921876,1,7980,20,7960,500,false,398.0
2,independent,18,8.883093449205049,8.883093449205049,11,220,20,200,500,false,398.0
2,independent,16,9.573489960983029,9.573489960983029,45,20,20,0,500,false,398.0
2,independent,5,4.236596662564784,4.236596662564784,1,0,20,-20,500,false,398.0
2,independent,4,3.0744368098777777,3.0744368098777777,1,0,20,-20,500,false,398.0
2,independent,7,5.949046593688786,5.949046593688786,1,0,20,-20,500,false,398.0
2,independent,15,5.591349122104238,5.591349122104238,1,0,20,-20,500,false,398.0
2,independent,11,7.1804219873528785,7.1804219873528785,1,0,20,-20,500,false,398.0
2,independent,1,9.09011253392449,9.09011253392449,20,20,20,0,500,false,398.0
2,independent,19,6.224410360084673,6.224410360084673,1,0,20,-20,500,false,398.0
2,independent,8,8.729178977963514,8.729178977963514,10,0,20,-20,500,false,398.0
2,independent,20,6.2169690357384075,6.2169690357384075,1,0,20,-20,500,false,398.0
2,independent,9,4.851589829008752,4.851589829008752,1,0,20,-20,500,false,398.0
2,independent,10,3.5166808552901534,3.5166808552901534,1,0,20,-20,500,false,398.0
2,independent,17,5.680389517226875,5.680389517226875,1,0,20,-20,500,false,398.0
3,correlated,15,1.2174375068094725,1.2174375068094725,1,0,20,-20,500,false,75.0
3,correlated,2,7.483915799174509,7.483915799174509,33,0,20,-20,500,false,75.0
3,correlated,11,3.0444155744515946,3.0444155744515946,2,900,20,880,500,false,75.0
3,correlated,14,4.308950600483316,4.308950600483316,7,100,20,80,500,false,75.0
3,correlated,19,3.5887055333220053,3.5887055333220053,5,0,20,-20,500,false,75.0
3,correlated,20,2.7099864359759276,2.7099864359759276,2,220,20,200,500,false,75.0
3,correlated,9,8.104354831853907,8.104354831853907,40,20,20,0,500,false,75.0
3,correlated,18,2.723084914811596,2.723084914811596,3,0,20,-20,500,false,75.0
3,correlated,13,7.4730267094605765,7.4730267094605765,33,0,20,-20,500,false,75.0
3,correlated,4,9.954493499100472,9.954493499100472,90,20,20,0,500,false,75.0
3,correlated,5,5.110087295709019,5.110087295709019,11,60,20,40,500,false,75.0
3,correlated,17,9.893259156669753,9.893259156669753,81,20,20,0,500,false,75.0
3,correlated,10,2.853969106895214,2.853969106895214,3,0,20,-20,500,false,75.0
3,correlated,12,6.137615413147483,6.137615413147483,16,120,20,100,500,false,75.0
3,correlated,3,5.65216475028293,5.65216475028293,15,0,20,-20,500,false,75.0
3,correlated,1,7.699973683147548,7.699973683147548,33,40,20,20,500,false,75.0
3,correlated,7,6.863809549698831,6.863809549698831,24,20,20,0,500,false,75.0
3,correlated,8,1.9180754343602242,1.9180754343602242,1,1100,20,1080,500,false,75.0
3,correlated,6,3.643219397394388,3.643219397394388,5,0,20,-20,500,false,75.0
3,correlated,16,1.9934412033696343,1.9934412033696343,1,1520,20,1500,500,false,75.0
3,independent,15,1.2174375068094725,1.2174375068094725,1,0,20,-20,500,false,390.0
3,independent,2,7.483915799174509,7.483915799174509,2,0,20,-20,500,false,390.0
3,independent,11,3.0444155744515946,3.0444155744515946,1,0,20,-20,500,false,390.0
3,independent,14,4.308950600483316,4.308950600483316,1,0,20,-20,500,false,390.0
3,independent,19,3.5887055333220053,3.5887055333220053,1,0,20,-20,500,false,390.0
3,independent,20,2.7099864359759276,2.7099864359759276,1,0,20,-20,500,false,390.0
3,independent,9,8.104354831853907,8.104354831853907,8,0,20,-20,500,false,390.0
3,independent,18,2.723084914811596,2.723084914811596,1,0,20,-20,500,false,390.0
3,independent,13,7.4730267094605765,7.4730267094605765,1,7820,20,7800,500,false,390.0
3,independent,4,9.954493499100472,9.954493499100472,33,120,20,100,500,false,390.0
3,independent,5,5.110087295709019,5.110087295709019,1,0,20,-20,500,false,390.0
3,independent,17,9.893259156669753,9.893259156669753,33,0,20,-20,500,false,390.0
3,independent,10,2.853969106895214,2.853969106895214,1,0,20,-20,500,false,390.0
3,independent,12,6.137615413147483,6.137615413147483,1,0,20,-20,500,false,390.0
3,independent,3,5.65216475028293,5.65216475028293,1,0,20,-20,500,false,390.0
3,independent,1,7.699973683147548,7.699973683147548,3,60,20,40,500,false,390.0
3,independent,7,6.863809549698831,6.863809549698831,1,0,20,-20,500,false,390.0
3,independent,8,1.9180754343602242,1.9180754343602242,1,0,20,-20,500,false,390.0
3,independent,6,3.643219397394388,3.643219397394388,1,0,20,-20,500,false,390.0
3,independent,16,1.9934412033696343,1.9934412033696343,1,0,20,-20,500,false,390.0
4,correlated,15,7.189507757473125,7.189507757473125,21,0,20,-20,500,false,125.0
4,correlated,5,6.616618549014292,6.616618549014292,13,80,20,60,500,false,125.0
4,correlated,2,3.919978584044424,3.919978584044424,2,2520,20,2500,500,false,125.0
4,correlated,10,1.4190690186137953,1.4190690186137953,1,0,20,-20,500,false,125.0
4,correlated,8,8.723585584926285,8.723585584926285,40,20,20,0,500,false,125.0
4,correlated,11,5.147143824097016,5.147143824097016,6,120,20,100,500,false,125.0
4,correlated,16,5.3611950386871845,5.3611950386871845,7,80,20,60,500,false,125.0
4,correlated,18,8.121593405285225,8.121593405285225,30,40,20,20,500,false,125.0
4,correlated,12,3.1288072466426873,3.1288072466426873,2,0,20,-20,500,false,125.0
4,correlated,20,8.65921416647242,8.65921416647242,42,20,20,0,500,false,125.0
4,correlated,1,6.765041131195006,6.765041131195006,16,0,20,-20,500,false,125.0
4,correlated,4,4.185982905798236,4.185982905798236,4,0,20,-20,500,false,125.0
4,correlated,13,6.055141213576681,6.055141213576681,12,0,20,-20,500,false,125.0
4,correlated,14,8.465812810503131,8.465812810503131,37,20,20,0,500,false,125.0
4,correlated,17,6.634054472166562,6.634054472166562,13,100,20,80,500,false,125.0
4,correlated,9,4.6336191511034635,4.6336191511034635,5,0,20,-20,500,false,125.0
4,correlated,3,4.855736065538571,4.855736065538571,6,0,20,-20,500,false,125.0
4,correlated,6,6.484064578443942,6.484064578443942,15,0,20,-20,500,false,125.0
4,correlated,7,8.334051103790188,8.334051103790188,36,0,20,-20,500,false,125.0
4,correlated,19,8.358598828800837,8.358598828800837,36,20,20,0,500,false,125.0
4,independent,15,7.189507757473125,7.189507757473125,1,7580,20,7560,500,false,378.0
4,independent,5,6.616618549014292,6.616618549014292,1,0,20,-20,500,false,378.0
4,independent,2,3.919978584044424,3.919978584044424,1,0,20,-20,500,false,378.0
4,independent,10,1.4190690186137953,1.4190690186137953,1,0,20,-20,500,false,378.0
4,independent,8,8.723585584926285,8.723585584926285,20,20,20,0,500,false,378.0
4,independent,11,5.147143824097016,5.147143824097016,1,0,20,-20,500,false,378.0
4,independent,16,5.3611950386871845,5.3611950386871845,1,0,20,-20,500,false,378.0
4,independent,18,8.121593405285225,8.121593405285225,3,420,20,400,500,false,378.0
4,independent,12,3.1288072466426873,3.1288072466426873,1,0,20,-20,500,false,378.0
4,independent,20,8.65921416647242,8.65921416647242,16,20,20,0,500,false,378.0
4,independent,1,6.765041131195006,6.765041131195006,1,0,20,-20,500,false,378.0
4,independent,4,4.185982905798236,4.185982905798236,1,0,20,-20,500,false,378.0
4,independent,13,6.055141213576681,6.055141213576681,1,0,20,-20,500,false,378.0
4,independent,14,8.465812810503131,8.465812810503131,8,20,20,0,500,false,378.0
4,independent,17,6.634054472166562,6.634054472166562,1,0,20,-20,500,false,378.0
4,independent,9,4.6336191511034635,4.6336191511034635,1,0,20,-20,500,false,378.0
4,independent,3,4.855736065538571,4.855736065538571,1,0,20,-20,500,false,378.0
4,independent,6,6.484064578443942,6.484064578443942,1,0,20,-20,500,false,378.0
4,independent,7,8.334051103790188,8.334051103790188,5,0,20,-20,500,false,378.0
4,independent,19,8.358598828800837,8.358598828800837,4,420,20,400,500,false,378.0
5,correlated,14,2.423343646385962,2.423343646385962,1,1540,20,1520,500,false,95.0
5,correlated,19,2.975835469640247,2.975835469640247,2,0,20,-20,500,false,95.0
5,correlated,7,8.099493903712204,8.099493903712204,27,60,20,40,500,false,95.0
5,correlated,8,1.2442212011906162,1.2442212011906162,1,0,20,-20,500,false,95.0
5,correlated,18,5.356852012535277,5.356852012535277,7,160,20,140,500,false,95.0
5,correlated,6,9.944591562508581,9.944591562508581,67,20,20,0,500,false,95.0
5,correlated,10,9.813428729543975,9.813428729543975,60,20,20,0,500,false,95.0
5,correlated,9,3.9428720240136164,3.9428720240136164,3,500,20,480,500,false,95.0
5,correlated,12,7.93149894112151,7.93149894112151,27,20,20,0,500,false,95.0
5,correlated,11,5.250293418322175,5.250293418322175,8,0,20,-20,500,false,95.0
5,correlated,17,6.830795193840366,6.830795193840366,17,40,20,20,500,false,95.0
5,correlated,15,4.834336059732399,4.834336059732399,6,0,20,-20,500,false,95.0
5,correlated,20,6.516360234088303,6.516360234088303,16,0,20,-20,500,false,95.0
5,correlated,2,9.01554519037087,9.01554519037087,45,20,20,0,500,false,95.0
5,correlated,4,4.810189251510883,4.810189251510883,6,0,20,-20,500,false,95.0
5,correlated,16,2.4915033917241622,2.4915033917241622,1,1920,20,1900,500,false,95.0
5,correlated,5,5.068397739082559,5.068397739082559,6,160,20,140,500,false,95.0
5,correlated,3,8.830455465848969,8.830455465848969,40,20,20,0,500,false,95.0
5,correlated,1,2.835773134886159,2.835773134886159,2,0,20,-20,500,false,95.0
5,correlated,13,7.550691290798455,7.550691290798455,25,0,20,-20,500,false,95.0
5,independent,14,2.423343646385962,2.423343646385962,1,0,20,-20,500,false,221.0
5,independent,19,2.975835469640247,2.975835469640247,1,0,20,-20,500,false,221.0
5,independent,7,8.099493903712204,8.099493903712204,6,0,20,-20,500,false,221.0
5,independent,8,1.2442212011906162,1.2442212011906162,1,0,20,-20,500,false,221.0
5,independent,18,5.356852012535277,5.356852012535277,1,4440,20,4420,500,false,221.0
5,independent,6,9.944591562508581,9.944591562508581,55,0,20,-20,500,false,221.0
5,independent,10,9.813428729543975,9.813428729543975,41,60,20,40,500,false,221.0
5,independent,9,3.9428720240136164,3.9428720240136164,1,0,20,-20,500,false,221.0
5,independent,12,7.93149894112151,7.93149894112151,4,520,20,500,500,false,221.0
5,independent,11,5.250293418322175,5.250293418322175,2,0,20,-20,500,false,221.0
5,independent,17,6.830795193840366,6.830795193840366,3,0,20,-20,500,false,221.0
5,independent,15,4.834336059732399,4.834336059732399,1,0,20,-20,500,false,221.0
5,independent,20,6.516360234088303,6.516360234088303,2,180,20,160,500,false,221.0
5,independent,2,9.01554519037087,9.01554519037087,20,0,20,-20,500,false,221.0
5,independent,4,4.810189251510883,4.810189251510883,1,0,20,-20,500,false,221.0
5,independent,16,2.4915033917241622,2.4915033917241622,1,0,20,-20,500,false,221.0
5,independent,5,5.068397739082559,5.068397739082559,1,0,20,-20,500,false,221.0
5,independent,3,8.830455465848969,8.830455465848969,15,80,20,60,500,false,221.0
5,independent,1,2.835773134886159,2.835773134886159,1,0,20,-20,500,false,221.0
5,independent,13,7.550691290798455,7.550691290798455,3,860,20,840,500,false,221.0
6,correlated,18,3.920101793234631,3.920101793234631,3,280,20,260,500,false,239.0
6,correlated,20,1.475901333749649,1.475901333749649,1,0,20,-20,500,false,239.0
6,correlated,9,7.452672540384724,7.452672540384724,27,20,20,0,500,false,239.0
6,correlated,7,8.99050206424095,8.99050206424095,50,20,20,0,500,false,239.0
6,correlated,15,9.046686580836175,9.046686580836175,55,20,20,0,500,false,239.0
6,correlated,2,3.4981293533883626,3.4981293533883626,3,0,20,-20,500,false,239.0
6,correlated,13,6.982265109255277,6.982265109255277,22,20,20,0,500,false,239.0
6,correlated,16,9.377630006534734,9.377630006534734,60,20,20,0,500,false,239.0
6,correlated,19,6.807581419678271,6.807581419678271,20,40,20,20,500,false,239.0
6,correlated,12,3.444410965810506,3.444410965810506,3,0,20,-20,500,false,239.0
6,correlated,3,6.644749129692086,6.644749129692086,20,0,20,-20,500,false,239.0
6,correlated,11,2.2821849138837313,2.2821849138837313,1,0,20,-20,500,false,239.0
6,correlated,10,4.864016931712847,4.864016931712847,7,80,20,60,500,false,239.0
6,correlated,14,5.718478327221427,5.718478327221427,12,60,20,40,500,false,239.0
6,correlated,8,5.269835580190138,5.269835580190138,10,20,20,0,500,false,239.0
6,correlated,5,9.501316610126269,9.501316610126269,60,20,20,0,500,false,239.0
6,correlated,17,3.127139140794332,3.127139140794332,1,4800,20,4780,500,false,239.0
6,correlated,1,6.951899059437814,6.951899059437814,22,20,20,0,500,false,239.0
6,correlated,4,4.425143829778039,4.425143829778039,6,0,20,-20,500,false,239.0
6,correlated,6,5.408841515020064,5.408841515020064,11,0,20,-20,500,false,239.0
6,independent,18,3.920101793234631,3.920101793234631,1,0,20,-20,500,false,348.0
6,independent,20,1.475901333749649,1.475901333749649,1,0,20,-20,500,false,348.0
6,independent,9,7.452672540384724,7.452672540384724,2,0,20,-20,500,false,348.0
6,independent,7,8.99050206424095,8.99050206424095,5,800,20,780,500,false,348.0
6,independent,15,9.046686580836175,9.046686580836175,7,0,20,-20,500,false,348.0
6,independent,2,3.4981293533883626,3.4981293533883626,1,0,20,-20,500,false,348.0
6,independent,13,6.982265109255277,6.982265109255277,1,6980,20,6960,500,false,348.0
6,independent,16,9.377630006534734,9.377630006534734,20,20,20,0,500,false,348.0
6,independent,19,6.807581419678271,6.807581419678271,1,0,20,-20,500,false,348.0
6,independent,12,3.444410965810506,3.444410965810506,1,0,20,-20,500,false,348.0
6,independent,3,6.644749129692086,6.644749129692086,1,0,20,-20,500,false,348.0
6,independent,11,2.2821849138837313,2.2821849138837313,1,0,20,-20,500,false,348.0
6,independent,10,4.864016931712847,4.864016931712847,1,0,20,-20,500,false,348.0
6,independent,14,5.718478327221427,5.718478327221427,1,0,20,-20,500,false,348.0
6,independent,8,5.269835580190138,5.269835580190138,1,0,20,-20,500,false,348.0
6,independent,5,9.501316610126269,9.501316610126269,27,20,20,0,500,false,348.0
6,independent,17,3.127139140794332,3.127139140794332,1,0,20,-20,500,false,348.0
6,independent,1,6.951899059437814,6.951899059437814,1,0,20,-20,500,false,348.0
6,independent,4,4.425143829778039,4.425143829778039,1,0,20,-20,500,false,348.0
6,independent,6,5.408841515020064,5.408841515020064,1,0,20,-20,500,false,348.0
7,correlated,13,2.4266181073732613,2.4266181073732613,1,0,20,-20,500,false,100.0
7,correlated,11,2.7878017938020565,2.7878017938020565,1,740,20,720,500,false,100.0
7,correlated,17,6.1358923718872,6.1358923718872,11,0,20,-20,500,false,100.0
7,correlated,14,9.208283985996731,9.208283985996731,42,20,20,0,500,false,100.0
7,correlated,1,5.9308461389880085,5.9308461389880085,10,0,20,-20,500,false,100.0
7,correlated,12,8.669082553053492,8.669082553053492,33,20,20,0,500,false,100.0
7,correlated,9,6.943350875552825,6.943350875552825,13,140,20,120,500,false,100.0
7,correlated,8,2.9966749371583004,2.9966749371583004,1,2020,20,2000,500,false,100.0
7,correlated,2,8.093076639286066,8.093076639286066,24,20,20,0,500,false,100.0
7,correlated,10,7.931345427542172,7.931345427542172,25,0,20,-20,500,false,100.0
7,correlated,4,2.6419059446374322,2.6419059446374322,1,0,20,-20,500,false,100.0
7,correlated,16,6.990724919736315,6.990724919736315,15,0,20,-20,500,false,100.0
7,correlated,6,5.576063321179994,5.576063321179994,8,140,20,120,500,false,100.0
7,correlated,15,3.912917647717336,3.912917647717336,3,200,20,180,500,false,100.0
7,correlated,5,8.321559546907693,8.321559546907693,27,20,20,0,500,false,100.0
7,correlated,7,8.782508416749518,8.782508416749518,33,20,20,0,500,false,100.0
7,correlated,19,2.9686047033484226,2.9686047033484226,1,1860,20,1840,500,false,100.0
7,correlated,18,7.404015313143204,7.404015313143204,16,80,20,60,500,false,100.0
7,correlated,3,9.988536956926358,9.988536956926358,60,20,20,0,500,false,100.0
7,correlated,20,3.5775470048959246,3.5775470048959246,3,0,20,-20,500,false,100.0
7,independent,13,2.4266181073732613,2.4266181073732613,1,0,20,-20,500,false,298.0
7,independent,11,2.7878017938020565,2.7878017938020565,1,0,20,-20,500,false,298.0
7,independent,17,6.1358923718872,6.1358923718872,1,0,20,-20,500,false,298.0
7,independent,14,9.208283985996731,9.208283985996731,31,20,20,0,500,false,298.0
7,independent,1,5.9308461389880085,5.9308461389880085,1,0,20,-20,500,false,298.0
7,independent,12,8.669082553053492,8.669082553053492,11,80,20,60,500,false,298.0
7,independent,9,6.943350875552825,6.943350875552825,1,0,20,-20,500,false,298.0
7,independent,8,2.9966749371583004,2.9966749371583004,1,0,20,-20,500,false,298.0
7,independent,2,8.093076639286066,8.093076639286066,4,0,20,-20,500,false,298.0
7,independent,10,7.931345427542172,7.931345427542172,2,1440,20,1420,500,false,298.0
7,independent,4,2.6419059446374322,2.6419059446374322,1,0,20,-20,500,false,298.0
7,independent,16,6.990724919736315,6.990724919736315,1,5980,20,5960,500,false,298.0
7,independent,6,5.576063321179994,5.576063321179994,1,0,20,-20,500,false,298.0
7,independent,15,3.912917647717336,3.912917647717336,1,0,20,-20,500,false,298.0
7,independent,5,8.321559546907693,8.321559546907693,6,60,20,40,500,false,298.0
7,independent,7,8.782508416749518,8.782508416749518,15,0,20,-20,500,false,298.0
7,independent,19,2.9686047033484226,2.9686047033484226,1,0,20,-20,500,false,298.0
7,independent,18,7.404015313143204,7.404015313143204,2,0,20,-20,500,false,298.0
7,independent,3,9.988536956926358,9.988536956926358,73,20,20,0,500,false,298.0
7,independent,20,3.5775470048959246,3.5775470048959246,1,0,20,-20,500,false,298.0
8,correlated,8,2.5505062416175557,2.5505062416175557,1,0,20,-20,500,false,247.0
8,correlated,7,3.0922549917616475,3.0922549917616475,2,0,20,-20,500,false,247.0
8,correlated,17,3.4192936238456935,3.4192936238456935,1,4960,20,4940,500,false,247.0
8,correlated,2,3.551247827175343,3.551247827175343,2,0,20,-20,500,false,247.0
8,correlated,14,8.034567974426318,8.034567974426318,25,0,20,-20,500,false,247.0
8,correlated,5,6.082169064445433,6.082169064445433,10,40,20,20,500,false,247.0
8,correlated,16,3.9181344029512504,3.9181344029512504,3,0,20,-20,500,false,247.0
8,correlated,13,7.173959213963667,7.173959213963667,15,100,20,80,500,false,247.0
8,correlated,18,1.9360024604852664,1.9360024604852664,1,0,20,-20,500,false,247.0
8,correlated,19,8.250268210216575,8.250268210216575,24,40,20,20,500,false,247.0
8,correlated,20,5.444273951584587,5.444273951584587,7,180,20,160,500,false,247.0
8,correlated,4,3.08972461651652,3.08972461651652,2,0,20,-20,500,false,247.0
8,correlated,11,8.793223105204605,8.793223105204605,33,20,20,0,500,false,247.0
8,correlated,9,9.825631577978275,9.825631577978275,55,20,20,0,500,false,247.0
8,correlated,6,5.738123425667583,5.738123425667583,9,0,20,-20,500,false,247.0
8,correlated,3,9.870628429428152,9.870628429428152,54,20,20,0,500,false,247.0
8,correlated,12,8.557766151652652,8.557766151652652,30,20,20,0,500,false,247.0
8,correlated,10,7.66403221384154,7.66403221384154,20,20,20,0,500,false,247.0
8,correlated,1,9.501171827905713,9.501171827905713,45,20,20,0,500,false,247.0
8,correlated,15,6.73993074653036,6.73993074653036,15,0,20,-20,500,false,247.0
8,independent,8,2.5505062416175557,2.5505062416175557,1,0,20,-20,500,false,395.0
8,independent,7,3.0922549917616475,3.0922549917616475,1,0,20,-20,500,false,395.0
8,independent,17,3.4192936238456935,3.4192936238456935,1,0,20,-20,500,false,395.0
8,independent,2,3.551247827175343,3.551247827175343,1,0,20,-20,500,false,395.0
8,independent,14,8.034567974426318,8.034567974426318,1,7920,20,7900,500,false,395.0
8,independent,5,6.082169064445433,6.082169064445433,1,0,20,-20,500,false,395.0
8,independent,16,3.9181344029512504,3.9181344029512504,1,0,20,-20,500,false,395.0
8,independent,13,7.173959213963667,7.173959213963667,1,0,20,-20,500,false,395.0
8,independent,18,1.9360024604852664,1.9360024604852664,1,0,20,-20,500,false,395.0
8,independent,19,8.250268210216575,8.250268210216575,2,0,20,-20,500,false,395.0
8,independent,20,5.444273951584587,5.444273951584587,1,0,20,-20,500,false,395.0
8,independent,4,3.08972461651652,3.08972461651652,1,0,20,-20,500,false,395.0
8,independent,11,8.793223105204605,8.793223105204605,7,0,20,-20,500,false,395.0
8,independent,9,9.825631577978275,9.825631577978275,25,100,20,80,500,false,395.0
8,independent,6,5.738123425667583,5.738123425667583,1,0,20,-20,500,false,395.0
8,independent,3,9.870628429428152,9.870628429428152,30,0,20,-20,500,false,395.0
8,independent,12,8.557766151652652,8.557766151652652,3,380,20,360,500,false,395.0
8,independent,10,7.66403221384154,7.66403221384154,1,0,20,-20,500,false,395.0
8,independent,1,9.501171827905713,9.501171827905713,20,0,20,-20,500,false,395.0
8,independent,15,6.73993074653036,6.73993074653036,1,0,20,-20,500,false,395.0
9,correlated,16,9.188542035225984,9.188542035225984,45,20,20,0,500,false,109.0
9,correlated,13,3.4127861311545056,3.4127861311545056,4,160,20,140,500,false,109.0
9,correlated,5,1.25350146818944,1.25350146818944,1,0,20,-20,500,false,109.0
9,correlated,3,9.1447179198142,9.1447179198142,44,20,20,0,500,false,109.0
9,correlated,4,7.560994113524271,7.560994113524271,24,80,20,60,500,false,109.0
9,correlated,17,2.8719457408177993,2.8719457408177993,3,40,20,20,500,false,109.0
9,correlated,10,1.765996059027385,1.765996059027385,1,1080,20,1060,500,false,109.0
9,correlated,18,6.578580623367486,6.578580623367486,19,40,20,20,500,false,109.0
9,correlated,6,3.6501548597870634,3.6501548597870634,6,0,20,-20,500,false,109.0
9,correlated,19,1.9739842935132978,1.9739842935132978,1,2200,20,2180,500,false,109.0
9,correlated,12,4.747943197350891,4.747943197350891,10,0,20,-20,500,false,109.0
9,correlated,9,5.010441781534349,5.010441781534349,10,100,20,80,500,false,109.0
9,correlated,15,9.889104231409837,9.889104231409837,60,20,20,0,500,false,109.0
9,correlated,1,3.1843719771723125,3.1843719771723125,4,0,20,-20,500,false,109.0
9,correlated,20,8.441504334580348,8.441504334580348,33,40,20,20,500,false,109.0
9,correlated,11,9.807146669941492,9.807146669941492,60,20,20,0,500,false,109.0
9,correlated,14,8.152639008892569,8.152639008892569,33,0,20,-20,500,false,109.0
9,correlated,7,3.080085392720979,3.080085392720979,3,320,20,300,500,false,109.0
9,correlated,8,1.667661954264232,1.667661954264232,2,0,20,-20,500,false,109.0
9,correlated,2,7.547251756550276,7.547251756550276,27,0,20,-20,500,false,109.0
9,independent,16,9.188542035225984,9.188542035225984,6,500,20,480,500,false,281.0
